filename,expected_screen,predicted_screen,is_correct,confidence,processing_time,detection_method,machine_type
F41_production_1.jpg,Production,Main,False,0.5,10.01144027709961,legacy_fallback,F41
F41_production_2.jpg,Production,ERROR,False,0.0,0.0007977485656738281,error,ERROR
F41_production_3.jpg,Production,ERROR,False,0.0,0.0010173320770263672,error,ERROR
F41_temp_1.jpg,Temperature,ERROR,False,0.0,0.0010786056518554688,error,ERROR
F41_temp_2.jpg,Temperature,ERROR,False,0.0,0.0008721351623535156,error,ERROR
F41_temp_3.jpg,Temperature,ERROR,False,0.0,0.0009205341339111328,error,ERROR
F42_Overview_1.jpg,Overview,ERROR,False,0.0,0.0011022090911865234,error,ERROR
F42_Overview_2.jpg,Overview,ERROR,False,0.0,0.000965118408203125,error,ERROR
F42_Plasticizer_1.jpg,Plasticizer,ERROR,False,0.0,0.0008723735809326172,error,ERROR
F42_Plasticizer_2.jpg,Plasticizer,ERROR,False,0.0,0.0009272098541259766,error,ERROR
F42_Plasticizer_3.jpg,Plasticizer,ERROR,False,0.0,0.0007009506225585938,error,ERROR
F42_setting_1.jpg,Setup,ERROR,False,0.0,0.0006542205810546875,error,ERROR
F42_setting_2.jpg,Setup,ERROR,False,0.0,0.00074005126953125,error,ERROR
F42_temp_1.jpg,Temperature,ERROR,False,0.0,0.0006680488586425781,error,ERROR
F42_temp_2.jpg,Temperature,ERROR,False,0.0,0.0008015632629394531,error,ERROR
F42_temp_3.jpg,Temperature,ERROR,False,0.0,0.0009253025054931641,error,ERROR
F42_tracking_1.jpg,Tracking,ERROR,False,0.0,0.0011992454528808594,error,ERROR
F42_tracking_2.jpg,Tracking,ERROR,False,0.0,0.0008568763732910156,error,ERROR
F42_tracking_3.jpg,Tracking,ERROR,False,0.0,0.0010113716125488281,error,ERROR
F41_production_1.jpg,Production,ERROR,False,0.0,0.0007145404815673828,error,ERROR
F41_production_2.jpg,Production,ERROR,False,0.0,0.0009119510650634766,error,ERROR
F41_production_3.jpg,Production,ERROR,False,0.0,0.0009076595306396484,error,ERROR
F41_temp_1.jpg,Temperature,ERROR,False,0.0,0.0010826587677001953,error,ERROR
F41_temp_2.jpg,Temperature,ERROR,False,0.0,0.0009920597076416016,error,ERROR
F41_temp_3.jpg,Temperature,ERROR,False,0.0,0.0006482601165771484,error,ERROR
F42_Overview_1.jpg,Overview,ERROR,False,0.0,0.0007846355438232422,error,ERROR
F42_Overview_2.jpg,Overview,ERROR,False,0.0,0.0009298324584960938,error,ERROR
F42_Plasticizer_1.jpg,Plasticizer,ERROR,False,0.0,0.0007805824279785156,error,ERROR
F42_Plasticizer_2.jpg,Plasticizer,ERROR,False,0.0,0.0006706714630126953,error,ERROR
F42_Plasticizer_3.jpg,Plasticizer,ERROR,False,0.0,0.0006313323974609375,error,ERROR
F42_setting_1.jpg,Setup,ERROR,False,0.0,0.0008678436279296875,error,ERROR
F42_setting_2.jpg,Setup,ERROR,False,0.0,0.0006673336029052734,error,ERROR
F42_temp_1.jpg,Temperature,ERROR,False,0.0,0.0008022785186767578,error,ERROR
F42_temp_2.jpg,Temperature,ERROR,False,0.0,0.0006482601165771484,error,ERROR
F42_temp_3.jpg,Temperature,ERROR,False,0.0,0.0006601810455322266,error,ERROR
F42_tracking_1.jpg,Tracking,ERROR,False,0.0,0.0009562969207763672,error,ERROR
F42_tracking_2.jpg,Tracking,ERROR,False,0.0,0.0008957386016845703,error,ERROR
F42_tracking_3.jpg,Tracking,ERROR,False,0.0,0.0008966922760009766,error,ERROR
