filename,expected_screen,predicted_screen,is_correct,confidence,processing_time,detection_method,machine_type
F41_production_1.jpg,Production,Main,False,0.5,5.512593746185303,legacy_fallback,F41
F41_production_2.jpg,Production,ERROR,False,0.0,0.0008728504180908203,error,ERROR
F41_production_3.jpg,Production,ERROR,False,0.0,0.0008003711700439453,error,ERROR
F41_temp_1.jpg,Temperature,ERROR,False,0.0,0.0007884502410888672,error,ERROR
F41_temp_2.jpg,Temperature,ERROR,False,0.0,0.0007870197296142578,error,ERROR
F41_temp_3.jpg,Temperature,ERROR,False,0.0,0.0007698535919189453,error,ERROR
F42_Overview_1.jpg,Overview,ERROR,False,0.0,0.0009996891021728516,error,ERROR
F42_Overview_2.jpg,Overview,ERROR,False,0.0,0.0008502006530761719,error,ERROR
F42_Plasticizer_1.jpg,Plasticizer,ERROR,False,0.0,0.0007190704345703125,error,ERROR
F42_Plasticizer_2.jpg,Plasticizer,ERROR,False,0.0,0.0010085105895996094,error,ERROR
F42_Plasticizer_3.jpg,Plasticizer,ERROR,False,0.0,0.0008795261383056641,error,ERROR
F42_setting_1.jpg,Setup,ERROR,False,0.0,0.0008881092071533203,error,ERROR
F42_setting_2.jpg,Setup,ERROR,False,0.0,0.0007593631744384766,error,ERROR
F42_temp_1.jpg,Temperature,ERROR,False,0.0,0.0008056163787841797,error,ERROR
F42_temp_2.jpg,Temperature,ERROR,False,0.0,0.0010197162628173828,error,ERROR
F42_temp_3.jpg,Temperature,ERROR,False,0.0,0.0010936260223388672,error,ERROR
F42_tracking_1.jpg,Tracking,ERROR,False,0.0,0.001241445541381836,error,ERROR
F42_tracking_2.jpg,Tracking,ERROR,False,0.0,0.0008921623229980469,error,ERROR
F42_tracking_3.jpg,Tracking,ERROR,False,0.0,0.0007784366607666016,error,ERROR
F41_production_1.jpg,Production,ERROR,False,0.0,0.0009019374847412109,error,ERROR
F41_production_2.jpg,Production,ERROR,False,0.0,0.0008292198181152344,error,ERROR
F41_production_3.jpg,Production,ERROR,False,0.0,0.0006973743438720703,error,ERROR
F41_temp_1.jpg,Temperature,ERROR,False,0.0,0.0008225440979003906,error,ERROR
F41_temp_2.jpg,Temperature,ERROR,False,0.0,0.0007493495941162109,error,ERROR
F41_temp_3.jpg,Temperature,ERROR,False,0.0,0.0007674694061279297,error,ERROR
F42_Overview_1.jpg,Overview,ERROR,False,0.0,0.0007772445678710938,error,ERROR
F42_Overview_2.jpg,Overview,ERROR,False,0.0,0.0006988048553466797,error,ERROR
F42_Plasticizer_1.jpg,Plasticizer,ERROR,False,0.0,0.0010445117950439453,error,ERROR
F42_Plasticizer_2.jpg,Plasticizer,ERROR,False,0.0,0.0007898807525634766,error,ERROR
F42_Plasticizer_3.jpg,Plasticizer,ERROR,False,0.0,0.0008120536804199219,error,ERROR
F42_setting_1.jpg,Setup,ERROR,False,0.0,0.0008389949798583984,error,ERROR
F42_setting_2.jpg,Setup,ERROR,False,0.0,0.0007669925689697266,error,ERROR
F42_temp_1.jpg,Temperature,ERROR,False,0.0,0.0008089542388916016,error,ERROR
F42_temp_2.jpg,Temperature,ERROR,False,0.0,0.0007352828979492188,error,ERROR
F42_temp_3.jpg,Temperature,ERROR,False,0.0,0.0008568763732910156,error,ERROR
F42_tracking_1.jpg,Tracking,ERROR,False,0.0,0.0007879734039306641,error,ERROR
F42_tracking_2.jpg,Tracking,ERROR,False,0.0,0.0009334087371826172,error,ERROR
F42_tracking_3.jpg,Tracking,ERROR,False,0.0,0.0007753372192382812,error,ERROR
